"id","listing_url","last_scraped","host_id","host_name","host_since","host_location","neighbourhood","neighbourhood_cleansed","zipcode","property_type","room_type","accommodates","bathrooms","bedrooms","beds","price","number_of_reviews","review_scores_rating","cancellation_policy","amenities"
6959740,"https://www.airbnb.com/rooms/6959740","2016-07-03",36495179,"Mathieu","2015-06-23","Paris, Île-de-France, France","XI Arrondissement","Popincourt","75011","Townhouse","Entire home/apt",3,1,0,2,80,2,90,"moderate","Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Essentials"
9306772,"https://www.airbnb.com/rooms/9306772","2016-07-03",15233091,"Sophie","2014-05-07","Bordeaux, Aquitaine, France","Opéra - Grands Boulevards","Bourse","75010","House","Entire home/apt",2,1,1,1,50,0,NA,"flexible","Internet|Kitchen|Smoking Allowed|Elevator in Building|Heating|24-Hour Check-in|Hair Dryer"
6568185,"https://www.airbnb.com/rooms/6568185","2016-07-03",5097808,"M J","2013-02-15","Paris, Île-de-France, France","Châtelet - Les Halles - Beaubourg","Bourse","75002","Townhouse","Entire home/apt",4,1.5,2,2,180,2,100,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Pets live on this property|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Fire Extinguisher|Essentials|Shampoo"
7377419,"https://www.airbnb.com/rooms/7377419","2016-07-03",38648981,"Alex & Maïté","2015-07-16","Paris, Île-de-France, France","II Arrondissement","Bourse","75002","Villa","Private room",1,1,1,1,290,0,NA,"flexible","Internet|Wireless Internet|Pool|Breakfast|Heating|Washer|Dryer|Smoke Detector|Fire Extinguisher|Essentials|Shampoo"
7686747,"https://www.airbnb.com/rooms/7686747","2016-07-04",40369794,"Matae","2015-08-03","Autrecourt-et-Pourron, Champagne-Ardenne, France","Châtelet - Les Halles - Beaubourg","Bourse","75002","Townhouse","Entire home/apt",4,1,2,2,169,0,NA,"flexible","TV|Internet|Wireless Internet|Kitchen|Family/Kid Friendly|Washer|Dryer|First Aid Kit|Essentials"
7188433,"https://www.airbnb.com/rooms/7188433","2016-07-04",10914491,"Roman","2013-12-30","FR","Palais Royal","Bourse","75002","Townhouse","Entire home/apt",4,1,1,2,140,0,NA,"flexible","Wireless Internet|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Washer|Essentials"
534650,"https://www.airbnb.com/rooms/534650","2016-07-04",2526137,"Gilian","2012-06-02","Paris, Île-de-France, France","II Arrondissement","Bourse","75002","House","Entire home/apt",4,1,1,3,80,102,95,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Elevator in Building|Heating|Washer|Dryer|Smoke Detector|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace|translation missing: en.hosting_amenity_49|translation missing: en.hosting_amenity_50"
3192775,"https://www.airbnb.com/rooms/3192775","2016-07-03",8318024,"Greg & Thibault","2013-08-22","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",6,3,3,3,200,11,91,"moderate","TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Pets live on this property|Dog(s)|Cat(s)|Other pet(s)|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Suitable for Events|Washer|Smoke Detector|Fire Extinguisher|Essentials"
8415058,"https://www.airbnb.com/rooms/8415058","2016-07-03",44325048,"Michèle","2015-09-16","Paris, Île-de-France, France","La Chapelle","Buttes-Montmartre","75018","House","Entire home/apt",3,1,1,2,61,7,74,"moderate","TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Pets Allowed|Heating|Family/Kid Friendly|Washer|First Aid Kit|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
4769304,"https://www.airbnb.com/rooms/4769304","2016-07-03",24587708,"Karim","2014-12-07","FR","","Buttes-Montmartre","75018","House","Entire home/apt",2,1,0,1,65,0,NA,"flexible",""
2349123,"https://www.airbnb.com/rooms/2349123","2016-07-04",4737770,"Lea","2013-01-17","Paris, Île-de-France, France","Porte de Clignancourt","Buttes-Montmartre","75018","House","Entire home/apt",6,1,2,3,105,32,85,"moderate","TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Pets Allowed|Heating|Family/Kid Friendly|Smoke Detector|Essentials|Shampoo|Hair Dryer|Iron|Laptop Friendly Workspace"
1775266,"https://www.airbnb.com/rooms/1775266","2016-07-04",9322623,"Ferrand","2013-10-09","Marseille, Provence-Alpes-Côte d'Azur, France","Porte de Clignancourt","Buttes-Montmartre","75018","House","Private room",4,1,1,2,70,2,100,"flexible","Internet|Wireless Internet|Kitchen|Heating|Washer|Dryer"
6904589,"https://www.airbnb.com/rooms/6904589","2016-07-04",36185228,"Gwenael","2015-06-19","Paris, Île-de-France, France","","Buttes-Montmartre","75018","House","Entire home/apt",7,1,3,4,150,9,95,"strict","TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Doorman|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Fire Extinguisher|Essentials|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
13110330,"https://www.airbnb.com/rooms/13110330","2016-07-03",36805126,"Laura","2015-06-26","Paris, Île-de-France, France","Porte de Clignancourt","Buttes-Montmartre","75018","House","Private room",1,2,1,1,22,0,NA,"flexible","Wireless Internet|Kitchen|Smoking Allowed|Pets Allowed|Heating|Washer|First Aid Kit|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
7852413,"https://www.airbnb.com/rooms/7852413","2016-07-04",10282362,"Hung-Chieh","2013-11-26","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",2,1,1,1,45,2,100,"flexible","TV|Cable TV|Internet|Wireless Internet|Air Conditioning|Kitchen|Hot Tub|Heating|Family/Kid Friendly|Washer|Smoke Detector|First Aid Kit|Essentials|Shampoo"
4973111,"https://www.airbnb.com/rooms/4973111","2016-07-04",25635630,"Yannick","2015-01-05","Paris, Île-de-France, France","Porte de Clignancourt","Buttes-Montmartre","75018","House","Private room",2,1,1,1,49,88,91,"moderate","TV|Internet|Wireless Internet|Kitchen|Breakfast|Heating|Washer|Dryer|Smoke Detector|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
9249406,"https://www.airbnb.com/rooms/9249406","2016-07-03",26863952,"Charlie","2015-01-28","Paris, Île-de-France, France","","Buttes-Montmartre","75018","House","Private room",2,1,1,1,111,0,NA,"flexible",""
4960070,"https://www.airbnb.com/rooms/4960070","2016-07-04",3024600,"Biagio","2012-07-23","Paris, Île-de-France, France","La Chapelle","Buttes-Montmartre","75018","House","Entire home/apt",3,1,2,2,59,2,100,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Elevator in Building|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Essentials|Shampoo"
4524568,"https://www.airbnb.com/rooms/4524568","2016-07-04",9000713,"David","2013-09-23","Paris, Île-de-France, France","Porte de Clignancourt","Buttes-Montmartre","75018","House","Entire home/apt",5,3,4,4,251,0,NA,"strict","TV|Cable TV|Wireless Internet|Kitchen|Free Parking on Premises|Smoking Allowed|Pets Allowed|Indoor Fireplace|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer|Essentials|Shampoo"
13727415,"https://www.airbnb.com/rooms/13727415","2016-07-04",5600193,"Marie","2013-03-24","Nantes, Pays de la Loire, France","","Buttes-Montmartre","75018","House","Private room",4,1,1,2,80,0,NA,"flexible","TV|Internet|Wireless Internet|Smoking Allowed|Heating|Family/Kid Friendly|Washer|Dryer|Essentials|Shampoo"
1273075,"https://www.airbnb.com/rooms/1273075","2016-07-03",6928947,"Deal","2013-06-15","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",2,1.5,1,1,50,0,NA,"strict","Internet|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Hangers|Hair Dryer|Laptop Friendly Workspace"
770556,"https://www.airbnb.com/rooms/770556","2016-07-04",4064958,"Deborah","2012-11-05","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",8,4,4,4,435,104,97,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Indoor Fireplace|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer|Smoke Detector|Fire Extinguisher|Essentials|Hangers|Hair Dryer|Iron"
1806470,"https://www.airbnb.com/rooms/1806470","2016-07-04",3557476,"Elke Et Jeff","2012-09-13","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",4,2.5,3,4,150,9,98,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets live on this property|Cat(s)|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer"
6160467,"https://www.airbnb.com/rooms/6160467","2016-07-03",31959156,"Séverine","2015-04-26","Paris, Île-de-France, France","La Chapelle","Buttes-Montmartre","75018","House","Entire home/apt",5,1.5,2,4,181,0,NA,"strict","TV|Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|First Aid Kit|Essentials|Shampoo|Hair Dryer|Iron|Laptop Friendly Workspace"
2236222,"https://www.airbnb.com/rooms/2236222","2016-07-03",11416780,"Vittoria","2014-01-18","FR","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",5,2,2,3,280,1,100,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Indoor Fireplace|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer|Smoke Detector"
1312152,"https://www.airbnb.com/rooms/1312152","2016-07-03",7130324,"Jean-Christophe","2013-06-26","Paris, Île-de-France, France","Porte de Clignancourt","Buttes-Montmartre","75018","House","Entire home/apt",4,1.5,2,2,185,0,NA,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Free Parking on Premises|Smoking Allowed|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Fire Extinguisher|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
4880464,"https://www.airbnb.com/rooms/4880464","2016-07-03",1665548,"Georges","2012-01-28","Paris, Île-de-France, France","Porte de Clignancourt","Buttes-Montmartre","75018","House","Entire home/apt",5,2,3,3,601,20,92,"flexible","TV|Cable TV|Wireless Internet|Kitchen|Smoking Allowed|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|Essentials|Shampoo"
10394627,"https://www.airbnb.com/rooms/10394627","2016-07-03",10319789,"Lea","2013-11-28","Paris, Île-de-France, France","","Buttes-Montmartre","75018","House","Private room",2,1,1,1,25,1,100,"moderate","Internet|Wireless Internet|Kitchen|Smoking Allowed|Pets live on this property|Cat(s)|Heating|Washer|Essentials|Hangers|Hair Dryer|Laptop Friendly Workspace"
8431476,"https://www.airbnb.com/rooms/8431476","2016-07-03",33885952,"Jean Leon","2015-05-21","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",2,1.5,0,1,52,39,92,"moderate","Wireless Internet|Breakfast|Heating|Essentials|Shampoo"
6342871,"https://www.airbnb.com/rooms/6342871","2016-07-03",12218088,"Charlotte","2014-02-13","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",5,1.5,2,3,280,6,96,"strict","TV|Internet|Wireless Internet|Kitchen|Indoor Fireplace|Buzzer/Wireless Intercom|Heating|Washer|Dryer|Smoke Detector|Fire Extinguisher|Essentials|Shampoo"
1101833,"https://www.airbnb.com/rooms/1101833","2016-07-03",6024493,"Céline","2013-04-21","Paris, Île-de-France, France","Porte de Clignancourt","Buttes-Montmartre","75018","House","Entire home/apt",8,2,4,5,300,18,89,"strict","TV|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Safety Card|Fire Extinguisher|Essentials|Shampoo"
13297859,"https://www.airbnb.com/rooms/13297859","2016-07-04",11352284,"Capucine","2014-01-16","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",4,1,2,3,245,0,NA,"flexible","Wireless Internet|Kitchen|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Safety Card|Essentials|Shampoo|Lock on Bedroom Door|Hangers|Iron"
8586621,"https://www.airbnb.com/rooms/8586621","2016-07-04",16236805,"Christelle","2014-06-01","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","Townhouse","Entire home/apt",4,1,2,2,150,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Breakfast|Pets live on this property|Cat(s)|Heating|Family/Kid Friendly|Washer|Essentials"
3149139,"https://www.airbnb.com/rooms/3149139","2016-07-04",7239393,"Mélissa","2013-07-02","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",7,3,4,4,321,4,85,"strict","TV|Cable TV|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Essentials|Shampoo"
5314859,"https://www.airbnb.com/rooms/5314859","2016-07-04",27531386,"Sophie","2015-02-10","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Private room",2,1,1,1,321,0,NA,"flexible","TV|Elevator in Building|Indoor Fireplace|Smoke Detector|Fire Extinguisher"
10297580,"https://www.airbnb.com/rooms/10297580","2016-07-04",52979887,"Florian","2016-01-01","Paris, Île-de-France, France","La Chapelle","Buttes-Montmartre","75018","House","Entire home/apt",4,1,1,2,60,1,80,"strict","TV|Internet|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Safety Card|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace|translation missing: en.hosting_amenity_49|translation missing: en.hosting_amenity_50"
11793462,"https://www.airbnb.com/rooms/11793462","2016-07-04",62808406,"Alexandra","2016-03-13","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Private room",2,1,1,1,200,0,NA,"flexible","Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Essentials|24-Hour Check-in|Laptop Friendly Workspace"
8380104,"https://www.airbnb.com/rooms/8380104","2016-07-04",44162447,"Nathalie","2015-09-14","FR","Porte de Clignancourt","Buttes-Montmartre","75018","House","Entire home/apt",8,3,3,3,350,0,NA,"flexible","TV|Cable TV|Internet|Wireless Internet|Wheelchair Accessible|Kitchen|Smoking Allowed|Pets Allowed|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
5495667,"https://www.airbnb.com/rooms/5495667","2016-07-04",28499261,"François","2015-02-28","Paris, Île-de-France, France","","Buttes-Montmartre","75018","House","Entire home/apt",2,1,1,1,55,5,76,"moderate","Internet|Wireless Internet|Kitchen|Heating|Essentials"
1030914,"https://www.airbnb.com/rooms/1030914","2016-07-04",3081075,"Marion","2012-07-28","Paris, Île-de-France, France","Porte de Clignancourt","Buttes-Montmartre","75018","House","Entire home/apt",7,2,3,4,232,1,80,"strict",""
13610756,"https://www.airbnb.com/rooms/13610756","2016-07-04",10151120,"Anne-Charlotte","2013-11-20","Paris, Île-de-France, France","","Buttes-Montmartre","75018","House","Entire home/apt",2,1,1,1,95,0,NA,"strict","TV|Internet|Wireless Internet|Kitchen|Pets live on this property|Heating|Family/Kid Friendly|Washer|Dryer|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
10593798,"https://www.airbnb.com/rooms/10593798","2016-07-04",54658407,"Luis","2016-01-14","Paris, Île-de-France, France","La Chapelle","Buttes-Montmartre","75018","House","Private room",2,2,1,1,60,1,80,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Indoor Fireplace|Heating|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Safety Card|Fire Extinguisher|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
6082670,"https://www.airbnb.com/rooms/6082670","2016-07-03",26313525,"Cécile","2015-01-18","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",6,3,3,3,191,3,90,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets live on this property|Cat(s)|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Essentials"
7179789,"https://www.airbnb.com/rooms/7179789","2016-07-04",37613120,"Christophe","2015-07-05","Paris, Île-de-France, France","Porte de Clignancourt","Buttes-Montmartre","75018","House","Entire home/apt",6,1,2,3,90,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Elevator in Building|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|Safety Card|Essentials|Shampoo"
1405871,"https://www.airbnb.com/rooms/1405871","2016-07-04",2768698,"Johanna","2012-06-28","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",2,1,1,1,63,13,95,"moderate","Internet|Wireless Internet|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Fire Extinguisher|Essentials|Shampoo|Hangers|Hair Dryer|Iron"
7387848,"https://www.airbnb.com/rooms/7387848","2016-07-04",38368006,"Laurence","2015-07-13","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","House","Entire home/apt",4,1,1,2,120,3,80,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Heating|Washer|Dryer|Smoke Detector|Essentials|Shampoo|Hangers|Hair Dryer|Iron"
2844487,"https://www.airbnb.com/rooms/2844487","2016-07-04",6484232,"Martin","2013-05-20","Paris, Île-de-France, France","La Chapelle","Buttes-Montmartre","75018","House","Private room",2,1,1,1,45,3,87,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Heating|Washer|Dryer|Smoke Detector|Essentials|Shampoo"
5986982,"https://www.airbnb.com/rooms/5986982","2016-07-04",31083745,"Kanee","2015-04-12","Paris, Île-de-France, France","Montmartre","Buttes-Montmartre","75018","Townhouse","Entire home/apt",6,3,3,3,191,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Air Conditioning|Kitchen|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|Safety Card|Fire Extinguisher|Essentials"
7682357,"https://www.airbnb.com/rooms/7682357","2016-07-04",37463104,"Vianney","2015-07-04","US","Montmartre","Buttes-Montmartre","75018","House","Private room",1,1,1,1,40,0,NA,"flexible","Internet|Kitchen|Heating|Washer|Essentials"
5321844,"https://www.airbnb.com/rooms/5321844","2016-07-04",10391116,"Helene Et Vladimir","2013-12-02","Paris, Île-de-France, France","La Chapelle","Buttes-Montmartre","75018","House","Private room",2,1,1,2,65,48,94,"strict","TV|Cable TV|Internet|Wireless Internet|Pets live on this property|Other pet(s)|Heating|Family/Kid Friendly|Smoke Detector|Fire Extinguisher|Essentials|Shampoo|Hangers|Hair Dryer"
